股票代码,公司全称,年份,行业分类代码,行业分类名称,入口依据,涉农业务名称,涉农业务营业收入,公司营业收入,涉农收入占比,是否存在分部收入重叠,严格样本结论,扩展样本结论,边界样本结论,纳入或剔除理由,当年曾ST_已核实,年末ST_已核实,当年退市整理期_已核实,年报链接,年报主营业务表PDF页序号,利润表PDF页序号,复核状态,口径提示
300087,安徽荃银高科种业股份有限公司,2016,1.0,农业,行业分类候选,水稻、玉米、小麦种子（仅取年报明确列示项）,637545643.22,757218222.05,0.84195761,否（同一分产品维度内求和）,是,是,否,仅合计当年年报明确列示的种子产品收入，已超过合并营业收入50%；未计订单粮食、青贮、农批市场、农机农化、服务及含义不清的其他项。,,,,https://static.cninfo.com.cn/finalpage/2017-04-08/1203263906.PDF,20,92,已人工复核（跨年快速核对第四批）,逐年核对官方年报分产品收入；仅用明确种子项目的保守分子，不复制相邻年度。
300143,盈康生命科技股份有限公司,2016,1.0,农业,行业分类候选,自产食用菌鲜品，其他业务只作扩展上界,242792614.12,432454072.41,0.56142982,产品项目互斥；不叠加行业、地区维度，审计其他业务仅作上界,是,是,否,自产鲜品食用菌属于直接农业；2015年干菇为自产鲜菇脱水初加工，仅进入扩展下界；经销商品及医疗业务排除。,,,,https://static.cninfo.com.cn/finalpage/2017-04-07/1203259229.PDF,23|25,86,已人工复核（跨年快速核对第二十批Y组）,逐年核对官方年报；主营转型按公司—年份处理；混合业务无法可靠拆分时只保留上下界，正式分子留空，不按名称或原料采购推算。 沿用v31原值；待核实不插值、不复制相邻年份 审计其他业务未拆，只作上界。
300498,温氏食品集团股份有限公司,2016,3.0,畜牧业,行业分类候选,养殖（严格）；养殖+兽药投入品（扩展下界）,57557623514.21,59355237219.15,0.96971432,否（采用互斥分行业/分产品项目；加工混合项只作上界）,是,是,否,"严格区间=[0.96971432, 0.96971432]，扩展下界=0.97782895，含全部加工混合项的审计上界=0.99758466。",,,,https://static.cninfo.com.cn/finalpage/2017-04-07/1203258370.PDF,24|25,115,已人工复核（跨年快速核对第十三批E组）,逐年核对官方年报；养殖与屠宰鲜品、原奶与乳制品、液态奶与发酵乳/乳饮料无法完全拆分时保留上下界，其他业务收入和算术残差不得自动当农业收入。 肉制品加工及‘原奶及乳制品’含初/深加工未拆分，仅作上界；下界已超过50%，不影响纳入结论。
300511,上海雪榕生物科技股份有限公司,2016,1.0,农业,行业分类候选,食用菌种植,985313102.69,998677031.84,0.98661837,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2017-03-14/1203155463.PDF,22,89,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
600097,上海开创国际海洋资源股份有限公司,2016,4.0,渔业,行业分类候选,海洋捕捞（严格=扩展）；罐头食品/鱼罐头深加工排除,754858422.19,1148730870.22,0.65712382,否（只使用同一分行业维度，不与分产品或分地区收入相加）,是,是,否,严格及扩展Decimal高精度门槛计算值=0.65712382400364391593237007593856913002913797501898。食品加工深加工排除金额=388390235.18元；渔货贸易和海上运输亦已排除。,,,,https://static.cninfo.com.cn/finalpage/2017-04-20/1203332148.PDF,10|11,50,已人工复核（跨年快速核对第十一批C组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 比例门槛采用Decimal 50位精度计算；文本值为高精度计算值，不表示无限精度小数
600108,甘肃亚盛实业(集团)股份有限公司,2016,1.0,农业,行业分类候选,农业种植,1596645360.48,2068975051.65,0.77170837,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2017-04-28/1203411242.PDF,11,51,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600257,大湖健康产业股份有限公司,2016,4.0,渔业,行业分类候选,水产品养殖（年报分行业‘农业’）,643076222.0,926193680.67,0.69432154,否（只使用同一分行业维度，不与分产品或分地区收入相加）,是,是,否,农业分行业Decimal高精度门槛计算值=0.69432153924307124262297089680271787121477553840154；沿用已核实2023年的水产品养殖口径。非涉农健康产业收入全部排除。,,,,https://static.cninfo.com.cn/finalpage/2017-04-28/1203417570.PDF,9|10,55,已人工复核（跨年快速核对第十一批C组）,逐年核对官方年报；只使用营业收入或主营业务收入列，不使用营业成本列；同一维度计算并排除贸易、深加工及其他非涉农收入。 比例门槛采用Decimal 50位精度计算；文本值为高精度计算值，不表示无限精度小数
600265,云南景谷林业股份有限公司,2016,2.0,林业,行业分类候选,林木销售；林板、木材及林化初加工（扩展口径）,64965591.94,70718280.47,0.91865344,否（仅使用同一分产品或明确交易收入；不跨维度相加）,否,是,否,严格口径占0.00%，未达50%；同一维度加入初加工和农业投入品后占91.87%，纳入扩展样本。林木销售计入直接林业；林板/木材和松香、松节油等林化初加工计入扩展口径；能源、租赁、林地使用权及固定资产处置不计入。,是,是,,https://static.cninfo.com.cn/finalpage/2017-01-25/1203051940.PDF,13,73,已人工复核（跨年快速核对第十批）,逐年核对官方年报；扩展口径只计可识别初加工或农业投入品，排除贸易、熟食、成品羽绒、餐饮、殡葬、能源和资产处置。
600313,中农发种业集团股份有限公司,2016,1.0,农业,行业分类候选,同一产品层级明确的化肥、农药及各类种子,3980284710.84,4414501117.9,0.90163862,否（下界仅采用同一分产品层级；行业行只贡献正的未解释上界增量）,否,是,否,"严格区间[0, 0]；扩展区间[0.901638623377094331576904911128780122128599268872777738616325, 0.901842325237391463839638141050746883989139967955698226826357]。下界只加总同一分产品层级明确的化肥、农药及种子；农资贸易/种子销售行业行只用于识别正的未解释上界增量。大理石、粮食贸易、麸皮、谷朊粉、淀粉、面粉、黄粉、核辐及其他不明确产品均不进下界。",,,,https://static.cninfo.com.cn/finalpage/2017-05-03/1203470537.PDF,13|14,77,已人工复核（跨年快速核对第十四/十五批H组）,逐年核对官方年报；农业投入品下界只加同层级明确产品；乳品混合初深加工时保留上下界，内部原奶不重复，能源、食品深加工和模糊其他收入不自动纳入。 沿用v23原值；待核实时不插值、不复制相邻年份
600354,甘肃省敦煌种业集团股份有限公司,2016,1.0,农业,行业分类候选,种子,422224211.85,655137590.83,0.64448174,否（仅使用同一分行业维度）,是,是,否,种子收入占64.45%，达到50%严格门槛；食品与贸易、棉花、果蔬及其他业务均未用于放大分子。,,,,https://static.cninfo.com.cn/finalpage/2017-04-28/1203417719.PDF,11,59,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
600371,万向德农股份有限公司,2016,1.0,农业,行业分类候选,玉米种子（保守产品口径）,307391243.06,318502363.87,0.96511448,否（只取一个分行业或分产品维度；采用保守分子）,是,是,否,直接农业业务的保守收入分子已超过公司营业收入50%；未叠加其他可能符合口径的业务。,,,,https://static.cninfo.com.cn/finalpage/2017-04-25/1203372878.PDF,11,50,已人工复核（跨年快速核对试验）,按公司跨年比较后，逐年核对当年年报业务表与利润表；未复制相邻年份数值。
600467,山东好当家海洋发展股份有限公司,2016,4.0,渔业,行业分类候选,水产养殖、捕捞及水产品初加工（扩展口径）,1050245257.99,1059827102.15,0.99095905,否（仅使用同一分行业维度）,否,是,否,养殖与捕捞严格口径占47.74%，未达50%；在同一分行业维度加入水产品初加工后扩展口径超过50%，未与产品维度重复相加。,,,,https://static.cninfo.com.cn/finalpage/2017-05-23/1203554147.PDF,13,59,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600598,黑龙江北大荒农业股份有限公司,2016,1.0,农业,行业分类候选,农业行业（土地承包及农产品经营）,2563091960.64,3094778574.28,0.82819882,否（仅使用同一分行业维度）,是,是,否,同一分行业维度的直接农业收入超过合并营业收入50%；未叠加产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2017-03-28/1203209010.PDF,11,63,已人工复核（跨年快速核对第六批）,逐年核对当年官方年报分行业营业收入和合并利润表；严格、扩展口径分别计算，不跨披露维度相加。
600975,湖南新五丰股份有限公司,2016,3.0,畜牧业,行业分类候选,畜牧业（生猪）,885580075.4,1691374321.68,0.52358609,否（仅使用同一分行业维度）,是,是,否,畜牧业收入占52.36%，达到50%严格门槛；同一行业维度加入饲料加工后占57.86%。批发零售未计入。,,,,https://static.cninfo.com.cn/finalpage/2017-04-28/1203416866.PDF,16,78,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
000713,国投丰乐种业股份有限公司,2017,5.0,农林牧渔服务业,行业分类候选,种子类、农化类,1148987009.8,1446714027.92,0.79420465,否（仅使用同一分行业维度）,否,是,否,种子收入占18.81%，未达严格门槛；同一行业维度加入农业投入品农化业务后占79.42%，达到扩展样本门槛。香料业务未计入。,,,,https://static.cninfo.com.cn/finalpage/2018-06-16/1205063462.PDF,18,78,已人工复核（跨年快速核对第九批）,逐年核对官方年报同一分行业维度和合并利润表；扩展口径只加入农业投入品，不计批零、食品贸易、香料、棉花、果蔬或其他非直接农业业务。
000798,中水集团远洋股份有限公司,2017,4.0,渔业,行业分类候选,远洋捕捞,603260705.75,748144656.79,0.80634233,否（只使用一个分行业维度）,是,是,否,当年官方年报分行业直接农业营业收入超过公司合并营业收入50%；未叠加分产品、地区或销售模式。,,,,https://static.cninfo.com.cn/finalpage/2019-07-13/1206443995.PDF,12,26|68,已人工复核（跨年快速核对第三批）,逐年核对当年官方年报营业收入构成表与合并利润表；未复制相邻年份数值。
000998,袁隆平农业高科技股份有限公司,2017,1.0,农业,行业分类候选,农业（水稻种子、玉米种子）,2291490702.79,3190019342.23,0.71833129,否（仅取同一分行业或分产品维度；采用保守分子）,是,是,否,种子等直接农业业务的保守收入占比超过50%；未叠加地区或销售模式维度。,,,,https://static.cninfo.com.cn/finalpage/2018-06-19/1205065798.PDF,20,99,已人工复核（跨年快速核对第二批）,按公司跨年比较后逐年核对当年官方年报业务表与合并利润表；未复制、插值或外推相邻年份数值。
